gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,playType,yardlineSide,yardlineNumber,offenseFormation,personnelO,defendersInTheBox,numberOfPassRushers,personnelD,typeDropback,preSnapVisitorScore,preSnapHomeScore,gameClock,absoluteYardlineNumber,penaltyCodes,penaltyJerseyNumbers,passResult,offensePlayResult,playResult,epa,isDefensivePI,homeTeam,visiTeam,nonPossession,week
2018100701,861,"(1:37) (Shotgun) E.Manning pass short right to S.Shepard to CAR 39 for 11 yards (J.Bradberry, C.Munnerlyn).",1,3,14,NYG,play_type_pass,,50,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,3.0,7.0,01:37:00,60.0,,,C,11,11,-0.578041911477187,False,CAR,NYG,CAR,5
2018100701,902,(:50) (Shotgun) E.Manning pass incomplete short right to O.Beckham.,1,4,3,NYG,play_type_pass,CAR,39,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,3.0,7.0,00:50:00,71.0,,,I,0,0,-2.66156180542518,False,CAR,NYG,CAR,5
2018100701,1082,(14:00) E.Manning pass incomplete short right to S.Shepard [E.Obada].,2,1,10,NYG,play_type_pass,NYG,28,I_FORM,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,3.0,14.0,14:00:00,82.0,,,I,0,0,-0.537589086097363,False,CAR,NYG,CAR,5
2018100701,1104,"(13:55) (Shotgun) E.Manning pass short left to R.Shepard to NYG 32 for 4 yards (D.Jackson, R.Gaulden).",2,2,10,NYG,play_type_pass,NYG,28,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,3.0,14.0,13:55:00,82.0,,,C,4,4,-0.62114149660397,False,CAR,NYG,CAR,5
2018100701,1128,(13:21) (Shotgun) E.Manning pass incomplete short middle to R.Ellison.,2,3,6,NYG,play_type_pass,NYG,32,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,3.0,14.0,13:21:00,78.0,,,I,0,0,-1.65087682605888,False,CAR,NYG,CAR,5
2018100701,1190,(12:26) (Shotgun) C.Newton pass deep right to I.Thomas to NYG 45 for 27 yards (E.Apple).,2,2,2,CAR,play_type_pass,CAR,28,PISTOL,"2 RB, 1 TE, 2 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,3.0,14.0,12:26:00,38.0,,,C,27,27,2.22736402551492,False,CAR,NYG,NYG,5
2018100701,1231,(11:36) (Shotgun) C.Newton pass short right to C.Samuel ran ob at NYG 33 for 12 yards.,2,1,10,CAR,play_type_pass,NYG,45,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,3.0,14.0,11:36:00,65.0,,,C,12,12,0.66582111222453,False,CAR,NYG,NYG,5
2018100701,1286,(10:18) (Shotgun) C.Newton pass short right to D.Moore to NYG 30 for 4 yards (L.Collins; D.Harrison).,2,2,11,CAR,play_type_pass,NYG,34,PISTOL,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,3.0,14.0,10:18:00,76.0,,,C,4,4,-0.277456279927409,False,CAR,NYG,NYG,5
2018100701,1310,(9:30) (Shotgun) C.Newton pass short left to J.Wright to NYG 29 for 1 yard (B.Webb).,2,3,7,CAR,play_type_pass,NYG,30,EMPTY,"1 RB, 1 TE, 3 WR",5.0,5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,3.0,14.0,09:30:00,80.0,,,C,1,1,-1.02879859451775,False,CAR,NYG,NYG,5
2018100701,1468,"(6:48) O.Beckham pass deep right to S.Barkley for 57 yards, TOUCHDOWN.",2,2,18,NYG,play_type_pass,NYG,43,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,5.0,"4 DL, 3 LB, 4 DB",SCRAMBLE,3.0,17.0,06:48:00,67.0,,,C,57,57,5.07834722039391,False,CAR,NYG,CAR,5
2018100701,1675,(2:51) (Shotgun) C.Newton pass short left to I.Thomas to NYG 29 for 4 yards (A.Ogletree).,2,3,7,CAR,play_type_pass,NYG,33,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,10.0,17.0,02:51:00,77.0,,,C,4,4,-0.691426774948825,False,CAR,NYG,NYG,5
2018100701,1755,(2:36) (Shotgun) E.Manning pass short right to R.Ellison to NYG 30 for 5 yards (C.Munnerlyn).,2,1,10,NYG,play_type_pass,NYG,25,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,10.0,20.0,02:36:00,85.0,,,C,5,5,-0.115426820379972,False,CAR,NYG,CAR,5
2018100701,1790,"(2:12) (No Huddle, Shotgun) E.Manning pass short left to O.Beckham to NYG 38 for 8 yards (J.Bradberry).",2,2,5,NYG,play_type_pass,NYG,30,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,10.0,20.0,02:12:00,80.0,,,C,8,8,0.510576356890102,False,CAR,NYG,CAR,5
2018100701,1831,(2:00) (Shotgun) E.Manning pass deep left to J.Davis to CAR 40 for 22 yards (E.Reid).,2,1,10,NYG,play_type_pass,NYG,38,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,10.0,20.0,02:00:00,72.0,,,C,22,22,0.904470606610485,False,CAR,NYG,CAR,5
2018100701,1876,"(1:33) (No Huddle, Shotgun) E.Manning pass short left to J.Davis to CAR 35 for 5 yards (D.Jackson).",2,1,10,NYG,play_type_pass,CAR,40,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,10.0,20.0,01:33:00,50.0,,,C,5,5,-0.0092404822520122,False,CAR,NYG,CAR,5
2018100701,1900,"(1:13) (No Huddle, Shotgun) E.Manning pass incomplete short left to J.Davis (K.Love).",2,2,5,NYG,play_type_pass,CAR,35,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,10.0,20.0,01:13:00,45.0,,,I,0,0,-0.368286902045278,False,CAR,NYG,CAR,5
2018100701,1922,(1:09) (Shotgun) E.Manning pass short left to S.Barkley to CAR 35 for no gain (J.Carter).,2,3,5,NYG,play_type_pass,CAR,35,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,10.0,20.0,01:09:00,45.0,,,C,0,0,-0.84867676731441,False,CAR,NYG,CAR,5
2018100701,2098,"(13:35) (Shotgun) C.Newton pass incomplete deep left to I.Thomas. Carolina challenged the incomplete pass ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1.)",3,3,4,CAR,play_type_pass,CAR,31,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,13.0,20.0,13:35:00,41.0,,,I,0,0,-1.68695522315993,False,CAR,NYG,NYG,5
2018100701,2201,(12:33) (Shotgun) E.Manning pass short left to O.Beckham to NYG 28 for 19 yards (M.Adams).,3,2,8,NYG,play_type_pass,NYG,9,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,13.0,20.0,12:33:00,101.0,,,C,19,19,2.41009618088758,False,CAR,NYG,CAR,5
2018100701,2266,(11:01) (Shotgun) E.Manning pass incomplete deep right to O.Beckham (J.Bradberry).,3,1,10,NYG,play_type_pass,CAR,42,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,13.0,20.0,11:01:00,52.0,,,I,0,0,-0.408723627441802,False,CAR,NYG,CAR,5
2018100701,2290,(10:54) E.Manning pass deep left to O.Beckham pushed ob at CAR 25 for 17 yards (J.Bradberry).,3,2,10,NYG,play_type_pass,CAR,42,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,13.0,20.0,10:54:00,52.0,,,C,17,17,1.30614413048597,False,CAR,NYG,CAR,5
2018100701,2333,(10:15) E.Manning pass incomplete short right to S.Simonson.,3,1,10,NYG,play_type_pass,CAR,25,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,4.0,"4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,13.0,20.0,10:15:00,35.0,,,I,0,0,-0.242249142482682,False,CAR,NYG,CAR,5
2018100701,2377,(9:32) (Shotgun) E.Manning pass short right to O.Beckham to CAR 16 for 9 yards (J.Bradberry).,3,3,10,NYG,play_type_pass,CAR,25,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,13.0,20.0,09:32:00,35.0,,,C,9,9,-0.294245386254441,False,CAR,NYG,CAR,5
2018100701,2460,(7:52) (Shotgun) E.Manning pass incomplete deep left to O.Beckham.,3,2,14,NYG,play_type_pass,CAR,18,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,13.0,20.0,07:52:00,28.0,,,I,0,0,-0.429757005844935,False,CAR,NYG,CAR,5
2018100701,2482,(7:46) (Shotgun) E.Manning pass incomplete deep left to O.Beckham (J.Bradberry).,3,3,14,NYG,play_type_pass,CAR,18,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,13.0,20.0,07:46:00,28.0,,,I,0,0,-0.978162056930339,False,CAR,NYG,CAR,5
2018100701,2538,(7:34) (Shotgun) C.Newton pass short left to D.Funchess pushed ob at CAR 46 for 21 yards (E.Apple).,3,1,10,CAR,play_type_pass,CAR,25,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,6.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,16.0,20.0,07:34:00,35.0,,,C,21,21,1.36759922759294,False,CAR,NYG,NYG,5
2018100701,2563,(7:01) C.Newton pass incomplete short left to J.Wright.,3,1,10,CAR,play_type_pass,CAR,46,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,16.0,20.0,07:01:00,56.0,,,I,0,0,-0.500026705495043,False,CAR,NYG,NYG,5
2018100701,2671,(4:34) C.Newton pass incomplete short right to D.Funchess.,3,2,8,CAR,play_type_pass,NYG,41,I_FORM,"1 RB, 2 TE, 2 WR",8.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,16.0,20.0,04:34:00,69.0,,,I,0,0,-0.745032714177175,False,CAR,NYG,NYG,5
2018100701,2700,(4:28) (Shotgun) C.Newton pass incomplete deep left to T.Smith.,3,3,8,CAR,play_type_pass,NYG,41,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,16.0,20.0,04:28:00,69.0,,,I,0,0,-1.57612398896593,False,CAR,NYG,NYG,5
2018100701,2832,(3:49) (Shotgun) C.Newton pass incomplete deep left to C.Samuel.,3,1,20,CAR,play_type_pass,NYG,26,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,16.0,20.0,03:49:00,84.0,,,I,0,0,-0.249841890497058,False,CAR,NYG,NYG,5
2018100701,2854,(3:44) (Shotgun) C.Newton pass deep middle intended for I.Thomas INTERCEPTED by C.Riley at NYG 10. C.Riley to NYG 22 for 12 yards (D.Moore).,3,2,20,CAR,play_type_pass,NYG,26,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,16.0,20.0,03:44:00,84.0,,,IN,0,0,-4.59493100681672,False,CAR,NYG,NYG,5
2018100701,2880,(3:34) (Shotgun) E.Manning pass short middle to S.Shepard to 50 for 28 yards (D.Jackson).,3,1,10,NYG,play_type_pass,NYG,22,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,16.0,20.0,03:34:00,88.0,,,C,28,28,1.88150406739181,False,CAR,NYG,CAR,5
2018100701,2925,(2:12) (Shotgun) E.Manning pass deep right to S.Shepard to CAR 25 for 26 yards (C.Munnerlyn).,3,2,11,NYG,play_type_pass,NYG,49,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,16.0,20.0,02:12:00,61.0,,,C,26,26,1.98022110808368,False,CAR,NYG,CAR,5
2018100701,2954,"(1:38) (No Huddle, Shotgun) E.Manning pass short right intended for O.Beckham INTERCEPTED by M.Adams at CAR 14. M.Adams pushed ob at CAR 32 for 18 yards (R.Ellison).",3,1,10,NYG,play_type_pass,CAR,25,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,16.0,20.0,01:38:00,35.0,,,IN,0,0,-5.61043340556472,False,CAR,NYG,CAR,5
2018100701,3063,(:13) (Shotgun) C.Newton pass short middle to D.Funchess to CAR 44 for 14 yards (E.Apple).,3,2,12,CAR,play_type_pass,CAR,30,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,16.0,20.0,00:13:00,40.0,,,C,14,14,1.41648970458495,False,CAR,NYG,NYG,5
2018100701,3110,(15:00) (Shotgun) C.Newton pass short left to J.Wright to CAR 41 for -3 yards (B.Webb).,4,1,10,CAR,play_type_pass,CAR,44,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,2.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,16.0,20.0,15:00:00,66.0,,,C,-3,-3,-0.70406310099733,False,CAR,NYG,NYG,5
2018100701,3134,(14:19) (Shotgun) C.Newton pass incomplete short left to C.McCaffrey (L.Collins).,4,2,13,CAR,play_type_pass,CAR,41,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,16.0,20.0,14:19:00,69.0,,,I,0,0,-0.90429970565742,False,CAR,NYG,NYG,5
2018100701,3210,(13:30) (Shotgun) C.Newton pass short left to D.Moore to NYG 24 for 20 yards (L.Collins).,4,2,10,CAR,play_type_pass,NYG,44,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,16.0,20.0,13:30:00,54.0,,,C,20,20,1.52220263898371,False,CAR,NYG,NYG,5
2018100701,3255,(12:05) (Shotgun) C.Newton pass short middle to C.McCaffrey pushed ob at NYG 18 for 6 yards (J.Jenkins).,4,2,10,CAR,play_type_pass,NYG,24,EMPTY,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,16.0,20.0,12:05:00,34.0,,,C,6,6,-0.0243862986184129,False,CAR,NYG,NYG,5
2018100701,3284,"(11:28) (Shotgun) C.Newton pass short left to C.McCaffrey for 18 yards, TOUCHDOWN.",4,3,4,CAR,play_type_pass,NYG,18,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,16.0,20.0,11:28:00,28.0,,,C,18,18,3.02970762563604,False,CAR,NYG,NYG,5
2018100701,3356,(10:41) (Shotgun) E.Manning pass deep left intended for S.Shepard INTERCEPTED by M.Adams at NYG 45. M.Adams to NYG 45 for no gain (S.Shepard).,4,2,9,NYG,play_type_pass,NYG,26,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,16.0,27.0,10:41:00,36.0,,,IN,0,0,-3.71376529603544,False,CAR,NYG,CAR,5
2018100701,3403,(9:56) (Shotgun) C.Newton pass short left to C.McCaffrey to NYG 43 for no gain (B.Goodson).,4,2,8,CAR,play_type_pass,NYG,43,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,16.0,27.0,09:56:00,53.0,,,C,0,0,-0.719403882824612,False,CAR,NYG,NYG,5
2018100701,3427,(9:08) (Shotgun) C.Newton pass short left intended for I.Thomas INTERCEPTED by J.Jenkins [L.Collins] at NYG 37. J.Jenkins to CAR 34 for 29 yards (D.Moore).,4,3,8,CAR,play_type_pass,NYG,43,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,16.0,27.0,09:08:00,53.0,,,IN,0,0,-5.64560443767914,False,CAR,NYG,NYG,5
2018100701,3474,"(8:16) E.Manning pass deep right to O.Beckham for 33 yards, TOUCHDOWN. Penalty on CAR-L.Kuechly, Illegal Contact, declined.",4,2,9,NYG,play_type_pass,CAR,33,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,16.0,27.0,08:16:00,77.0,ICT,CAR 59,C,33,33,3.51913710401517,False,CAR,NYG,CAR,5
2018100701,3574,(8:00) (Shotgun) C.Newton pass short right to D.Moore to CAR 30 for 5 yards (K.Wynn).,4,1,10,CAR,play_type_pass,CAR,25,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,24.0,27.0,08:00:00,85.0,,,C,5,5,-0.151287069704072,False,CAR,NYG,NYG,5
2018100701,3598,(7:18) (Shotgun) C.Newton pass short right to D.Funchess to CAR 36 for 6 yards (E.Apple).,4,2,5,CAR,play_type_pass,CAR,30,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,24.0,27.0,07:18:00,80.0,,,C,6,6,0.812704200754314,False,CAR,NYG,NYG,5
2018100701,3643,(5:47) (Shotgun) C.Newton pass short middle to C.McCaffrey pushed ob at CAR 47 for 2 yards (C.Riley).,4,2,1,CAR,play_type_pass,CAR,45,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,0.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,24.0,27.0,05:47:00,65.0,,,C,2,2,0.55198375585014,False,CAR,NYG,NYG,5
2018100701,3757,(3:27) C.Newton pass short right to J.Wright to NYG 17 for 27 yards (C.Riley).,4,4,1,CAR,play_type_pass,NYG,44,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,24.0,27.0,03:27:00,54.0,,,C,27,27,3.70607162207054,False,CAR,NYG,NYG,5
2018100701,3819,(2:32) C.Newton sacked at NYG 21 for -5 yards (C.Barwin).,4,2,9,CAR,play_type_sack,NYG,16,SINGLEBACK,"2 RB, 2 TE, 1 WR",8.0,4.0,"3 DL, 4 LB, 4 DB",DESIGNED_ROLLOUT_LEFT,24.0,27.0,02:32:00,26.0,,,S,-5,-5,-0.745455349128215,False,CAR,NYG,NYG,5
2018100701,3855,(2:27) (Shotgun) C.Newton pass incomplete deep middle to J.Wright.,4,3,14,CAR,play_type_pass,NYG,21,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,24.0,27.0,02:27:00,31.0,,,I,0,0,-0.85049805462242,False,CAR,NYG,NYG,5
2018100701,3922,(2:16) (Shotgun) E.Manning pass short left to R.Shepard to NYG 33 for 8 yards (D.Jackson).,4,1,10,NYG,play_type_pass,NYG,25,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,24.0,30.0,02:16:00,35.0,,,C,8,8,0.0065712356213871,False,CAR,NYG,CAR,5
2018100701,3963,(2:00) (Shotgun) E.Manning pass short right to R.Ellison to NYG 45 for 12 yards (L.Kuechly).,4,2,2,NYG,play_type_pass,NYG,33,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,24.0,30.0,02:00:00,43.0,,,C,12,12,0.583960277099568,False,CAR,NYG,CAR,5
2018100701,3987,"(1:39) (No Huddle, Shotgun) E.Manning pass deep right to R.Shepard for 55 yards, TOUCHDOWN. The Replay Official reviewed the runner was not down by contact ruling, and the play was REVERSED. (No Huddle, Shotgun) E.Manning pass deep right to R.Shepard to CAR 15 for 40 yards (D.Jackson).",4,1,10,NYG,play_type_pass,NYG,45,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,24.0,30.0,01:39:00,55.0,,,C,40,40,2.14439144006463,False,CAR,NYG,CAR,5
2018100701,4037,"(1:15) (Shotgun) E.Manning pass short right to S.Barkley for 15 yards, TOUCHDOWN.",4,1,10,NYG,play_type_pass,CAR,15,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,24.0,30.0,01:15:00,95.0,,,C,15,15,2.88992971227992,False,CAR,NYG,CAR,5
2018100701,4088,(1:08) (Shotgun) C.Newton pass incomplete deep left to C.Samuel (M.Thomas) [B.Webb].,4,1,10,CAR,play_type_pass,CAR,25,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,31.0,30.0,01:08:00,85.0,,,I,0,0,-0.199067292197443,False,CAR,NYG,NYG,5
2018100701,4110,(1:01) (Shotgun) C.Newton pass deep left to D.Moore to CAR 45 for 20 yards (J.Jenkins).,4,2,10,CAR,play_type_pass,CAR,25,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,31.0,30.0,01:01:00,85.0,,,C,20,20,0.593394894825975,False,CAR,NYG,NYG,5
2018100701,4134,"(:40) (No Huddle, Shotgun) C.Newton pass incomplete short right to D.Funchess.",4,1,10,CAR,play_type_pass,CAR,45,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,31.0,30.0,00:40:00,65.0,,,I,0,0,-0.168013615530292,False,CAR,NYG,NYG,5
2018100701,4156,(:35) (Shotgun) C.Newton pass short middle to C.McCaffrey to NYG 46 for 9 yards (L.Collins).,4,2,10,CAR,play_type_pass,CAR,45,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,31.0,30.0,00:35:00,65.0,,,C,9,9,0.0421011468999812,False,CAR,NYG,NYG,5
2018100701,4218,(:12) C.Newton spiked the ball to stop the clock.,4,1,10,CAR,play_type_pass,NYG,45,,"1 RB, 1 TE, 3 WR",7.0,0.0,"2 DL, 3 LB, 6 DB",UNKNOWN,31.0,30.0,00:12:00,55.0,,,I,0,0,-0.115918666369401,False,CAR,NYG,NYG,5
2018100701,4240,(:11) (Shotgun) C.Newton pass incomplete deep left to J.Wright.,4,2,10,CAR,play_type_pass,NYG,45,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,31.0,30.0,00:11:00,55.0,,,I,0,0,-0.286566835637287,False,CAR,NYG,NYG,5
2018100700,55,"(15:00) (Shotgun) M.Mariota pass incomplete short left to J.Smith (T.Edmunds). Thrown wide of receiver, near sideline at TEN 34.",1,1,10,TEN,play_type_pass,TEN,25,PISTOL,"1 RB, 2 TE, 2 WR",7.0,5.0,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_LEFT,0.0,0.0,15:00:00,35.0,,,I,0,0,-0.552399764611827,False,BUF,TEN,BUF,5
2018100700,81,"(14:54) (Shotgun) M.Mariota pass incomplete short right to D.Henry. Overthrown, receiver in flat at TEN 29.",1,2,10,TEN,play_type_pass,TEN,25,EMPTY,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0.0,0.0,14:54:00,35.0,,,I,0,0,-0.92477235067282,False,BUF,TEN,BUF,5
2018100700,107,(14:50) (Shotgun) M.Mariota pass short left to T.Sharpe pushed ob at TEN 38 for 13 yards (R.Lewis). Caught along sideline at TEN 38.,1,3,10,TEN,play_type_pass,TEN,25,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,0.0,0.0,14:50:00,35.0,,,C,13,13,2.32384937955605,False,BUF,TEN,BUF,5
2018100700,140,"(14:38) (No Huddle) M.Mariota pass short left to T.Taylor to TEN 43 for 5 yards (T.Edmunds). FUMBLES (T.Edmunds), RECOVERED by BUF-M.Milano at TEN 47.",1,1,10,TEN,play_type_pass,TEN,38,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,0.0,0.0,14:38:00,48.0,,,C,5,9,-4.85513071632213,False,BUF,TEN,BUF,5
2018100700,180,"(14:29) J.Allen pass incomplete deep left to K.Benjamin. Overthrown, receiver at TEN 6. Flea-flicker, thrown under pressure by J.Casey.",1,1,10,BUF,play_type_pass,TEN,47,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",8.0,4.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,0.0,0.0,14:29:00,57.0,,,I,0,0,-0.452870764166627,False,BUF,TEN,TEN,5
2018100700,227,(13:42) (Shotgun) J.Allen pass short right to Z.Jones pushed ob at TEN 38 for 5 yards (M.Butler). Caught near sideline at TEN 40.,1,3,6,BUF,play_type_pass,TEN,43,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"1 DL, 5 LB, 5 DB",TRADITIONAL,0.0,0.0,13:42:00,53.0,,,C,5,5,-1.03007281253025,False,BUF,TEN,TEN,5
2018100700,327,(11:19) (Shotgun) J.Allen pass short left to Z.Jones pushed ob at TEN 24 for 3 yards (M.Butler). Caught near sideline at TEN 26.,1,3,2,BUF,play_type_pass,TEN,27,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,3.0,"2 DL, 4 LB, 5 DB",DESIGNED_ROLLOUT_LEFT,0.0,0.0,11:19:00,37.0,,,C,3,3,0.92600436255552,False,BUF,TEN,TEN,5
2018100700,360,"(10:55) J.Allen pass short right to J.Croom pushed ob at TEN 17 for 7 yards (R.Evans). Flare pass, caught at TEN 26.",1,1,10,BUF,play_type_pass,TEN,24,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,5.0,"3 DL, 4 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,0.0,0.0,10:55:00,34.0,,,C,7,7,0.236004460576088,False,BUF,TEN,TEN,5
2018100700,516,"(8:56) (Shotgun) M.Mariota pass short right to C.Davis to TEN 43 for 4 yards (M.Milano). Screen pass, caught at TEN 36.",1,1,10,TEN,play_type_pass,TEN,39,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,0.0,7.0,08:56:00,49.0,,,C,4,4,-0.255619366599683,False,BUF,TEN,BUF,5
2018100700,561,"(8:06) (Shotgun) M.Mariota pass incomplete short middle to C.Davis. Thrown wide of receiver at BUF 43, crossing to left.",1,3,2,TEN,play_type_pass,TEN,47,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,0.0,7.0,08:06:00,57.0,,,I,0,0,-1.784238149398,False,BUF,TEN,BUF,5
